#chan	code	gain	offset	innse	comment
   0	   0	98.4	98.4	 565	OK
   1	   0	101.4	101.4	 569	OK
   2	   0	104.3	104.3	 560	OK
   3	   0	98.4	98.4	 573	OK
   4	   0	100.0	100.0	 574	OK
   5	   0	92.0	92.0	 636	OK
   6	   0	97.1	97.1	 571	OK
   7	   0	94.7	94.7	 567	OK
   8	   0	93.6	93.6	 568	OK
   9	   0	99.0	99.0	 591	OK
  10	   0	94.5	94.5	 582	OK
  11	   0	105.8	105.8	 552	OK
  12	   0	103.5	103.5	 567	OK
  13	   0	97.5	97.5	 606	OK
  14	   0	99.8	99.8	 596	OK
  15	   0	95.7	95.7	 578	OK
  16	   0	96.6	96.6	 585	OK
  17	   0	103.4	103.4	 569	OK
  18	   0	99.7	99.7	 548	OK
  19	   0	102.9	102.9	 581	OK
  20	   0	104.2	104.2	 581	OK
  21	   0	99.2	99.2	 563	OK
  22	   0	94.3	94.3	 581	OK
  23	   0	97.6	97.6	 585	OK
  24	   0	98.4	98.4	 576	OK
  25	   0	98.0	98.0	 605	OK
  26	   0	95.0	95.0	 568	OK
  27	   0	100.1	100.1	 566	OK
  28	   0	97.3	97.3	 603	OK
  29	   0	101.1	101.1	 586	OK
  30	   0	100.9	100.9	 602	OK
  31	   0	100.2	100.2	 618	OK
  32	   0	94.6	94.6	 617	OK
  33	   0	106.0	106.0	 579	OK
  34	   0	90.8	90.8	 624	OK
  35	   0	96.1	96.1	 628	OK
  36	   0	103.6	103.6	 588	OK
  37	   0	101.3	101.3	 597	OK
  38	   0	101.3	101.3	 592	OK
  39	   0	101.0	101.0	 617	OK
  40	   0	103.6	103.6	 600	OK
  41	   0	99.9	99.9	 621	OK
  42	   0	96.7	96.7	 621	OK
  43	   0	104.0	104.0	 588	OK
  44	   0	99.1	99.1	 632	OK
  45	   0	93.0	93.0	 647	OK
  46	   0	103.9	103.9	 621	OK
  47	   0	100.9	100.9	 611	OK
  48	   0	100.0	100.0	 626	OK
  49	   0	97.4	97.4	 640	OK
  50	   0	104.7	104.7	 613	OK
  51	   0	104.9	104.9	 622	OK
  52	   0	96.8	96.8	 630	OK
  53	   0	102.3	102.3	 605	OK
  54	   0	106.9	106.9	 606	OK
  55	   0	102.0	102.0	 607	OK
  56	   0	107.6	107.6	 604	OK
  57	   0	90.8	90.8	 671	OK
  58	   0	106.2	106.2	 632	OK
  59	   0	100.7	100.7	 627	OK
  60	   0	102.8	102.8	 612	OK
  61	   0	100.5	100.5	 635	OK
  62	   0	100.9	100.9	 628	OK
  63	   0	96.2	96.2	 657	OK
  64	   0	104.6	104.6	 618	OK
  65	   0	106.0	106.0	 614	OK
  66	   0	101.7	101.7	 630	OK
  67	   0	103.1	103.1	 636	OK
  68	   0	95.6	95.6	 634	OK
  69	   0	87.2	87.2	 664	OK
  70	   0	92.0	92.0	 659	OK
  71	   0	101.2	101.2	 629	OK
  72	   0	96.8	96.8	 633	OK
  73	   0	105.0	105.0	 621	OK
  74	   0	96.0	96.0	 631	OK
  75	   0	100.5	100.5	 613	OK
  76	   0	94.8	94.8	 630	OK
  77	   0	96.1	96.1	 636	OK
  78	   0	108.3	108.3	 618	OK
  79	   0	96.9	96.9	 622	OK
  80	   0	93.5	93.5	 640	OK
  81	   0	97.3	97.3	 632	OK
  82	   0	98.2	98.2	 626	OK
  83	   0	103.6	103.6	 633	OK
  84	   0	96.9	96.9	 634	OK
  85	   0	90.8	90.8	 660	OK
  86	   0	97.9	97.9	 639	OK
  87	   0	108.0	108.0	 594	OK
  88	   0	92.9	92.9	 651	OK
  89	   0	98.8	98.8	 644	OK
  90	   0	97.9	97.9	 607	OK
  91	   0	96.7	96.7	 630	OK
  92	   0	105.8	105.8	 611	OK
  93	   0	98.6	98.6	 632	OK
  94	   0	97.2	97.2	 629	OK
  95	   0	101.0	101.0	 598	OK
  96	   0	98.5	98.5	 642	OK
  97	   0	92.7	92.7	 645	OK
  98	   0	99.2	99.2	 618	OK
  99	   0	99.9	99.9	 647	OK
 100	   0	103.8	103.8	 612	OK
 101	   0	103.5	103.5	 599	OK
 102	   0	94.3	94.3	 640	OK
 103	   0	99.3	99.3	 615	OK
 104	   0	98.1	98.1	 636	OK
 105	   0	93.7	93.7	 651	OK
 106	   0	103.9	103.9	 612	OK
 107	   0	95.9	95.9	 633	OK
 108	   0	99.3	99.3	 629	OK
 109	   0	96.8	96.8	 633	OK
 110	   0	102.7	102.7	 616	OK
 111	   0	92.9	92.9	 649	OK
 112	   0	106.1	106.1	 609	OK
 113	   0	102.5	102.5	 612	OK
 114	   0	102.2	102.2	 612	OK
 115	   0	98.7	98.7	 631	OK
 116	   0	98.9	98.9	 627	OK
 117	   0	92.1	92.1	 640	OK
 118	   0	90.7	90.7	 627	OK
 119	   0	99.2	99.2	 598	OK
 120	   0	98.8	98.8	 632	OK
 121	   0	100.8	100.8	 598	OK
 122	   0	91.0	91.0	 649	OK
 123	   0	101.4	101.4	 601	OK
 124	   0	91.2	91.2	 656	OK
 125	   0	100.9	100.9	 616	OK
 126	   0	97.9	97.9	 614	OK
 127	   0	103.0	103.0	 592	OK
 128	   0	91.8	91.8	 694	OK
 129	   0	88.2	88.2	 715	OK
 130	   0	85.0	85.0	 706	OK
 131	   0	90.8	90.8	 685	OK
 132	   0	85.6	85.6	 717	OK
 133	   0	87.7	87.7	 708	OK
 134	   0	90.7	90.7	 709	OK
 135	   0	91.3	91.3	 683	OK
 136	   0	93.9	93.9	 713	OK
 137	   0	91.6	91.6	 699	OK
 138	   0	90.8	90.8	 691	OK
 139	   0	78.4	78.4	 769	OK
 140	   0	86.9	86.9	 717	OK
 141	   0	93.2	93.2	 679	OK
 142	   0	97.6	97.6	 706	OK
 143	   0	83.9	83.9	 713	OK
 144	   0	96.9	96.9	 676	OK
 145	   0	91.7	91.7	 693	OK
 146	   0	92.7	92.7	 724	OK
 147	   0	89.7	89.7	 706	OK
 148	   0	86.2	86.2	 720	OK
 149	   0	82.1	82.1	 711	OK
 150	   0	91.0	91.0	 693	OK
 151	   0	91.8	91.8	 715	OK
 152	   0	89.0	89.0	 715	OK
 153	   0	89.8	89.8	 706	OK
 154	   0	88.2	88.2	 708	OK
 155	   0	95.4	95.4	 700	OK
 156	   0	88.4	88.4	 709	OK
 157	   0	88.5	88.5	 687	OK
 158	   0	95.8	95.8	 664	OK
 159	   0	91.9	91.9	 700	OK
 160	   0	79.4	79.4	 739	OK
 161	   0	92.0	92.0	 682	OK
 162	   0	88.5	88.5	 729	OK
 163	   0	83.6	83.6	 746	OK
 164	   0	87.4	87.4	 722	OK
 165	   0	91.6	91.6	 692	OK
 166	   0	92.7	92.7	 687	OK
 167	   0	87.5	87.5	 707	OK
 168	   0	93.6	93.6	 679	OK
 169	   0	88.0	88.0	 731	OK
 170	   0	96.5	96.5	 710	OK
 171	   0	91.9	91.9	 712	OK
 172	   0	90.1	90.1	 733	OK
 173	   0	92.8	92.8	 689	OK
 174	   0	84.1	84.1	 700	OK
 175	   0	95.0	95.0	 699	OK
 176	   0	86.1	86.1	 729	OK
 177	   0	96.0	96.0	 693	OK
 178	   0	98.2	98.2	 694	OK
 179	   0	87.9	87.9	 728	OK
 180	   0	92.6	92.6	 699	OK
 181	   0	90.0	90.0	 707	OK
 182	   0	99.7	99.7	 676	OK
 183	   0	92.2	92.2	 679	OK
 184	   0	91.8	91.8	 687	OK
 185	   0	91.4	91.4	 681	OK
 186	   0	94.8	94.8	 704	OK
 187	   0	98.7	98.7	 665	OK
 188	   0	92.0	92.0	 666	OK
 189	   0	91.0	91.0	 717	OK
 190	   0	90.0	90.0	 690	OK
 191	   0	94.6	94.6	 659	OK
 192	   0	100.9	100.9	 678	OK
 193	   0	87.3	87.3	 712	OK
 194	   0	95.9	95.9	 690	OK
 195	   0	89.2	89.2	 724	OK
 196	   0	92.5	92.5	 698	OK
 197	   0	93.2	93.2	 681	OK
 198	   0	93.2	93.2	 700	OK
 199	   0	89.6	89.6	 717	OK
 200	   0	86.7	86.7	 709	OK
 201	   0	90.6	90.6	 676	OK
 202	   0	88.1	88.1	 688	OK
 203	   0	90.6	90.6	 704	OK
 204	   0	93.7	93.7	 671	OK
 205	   0	89.1	89.1	 727	OK
 206	   0	86.3	86.3	 706	OK
 207	   0	95.0	95.0	 654	OK
 208	   0	88.9	88.9	 697	OK
 209	   0	95.0	95.0	 676	OK
 210	   0	84.3	84.3	 712	OK
 211	   0	86.7	86.7	 707	OK
 212	   0	85.4	85.4	 728	OK
 213	   0	85.0	85.0	 696	OK
 214	   0	93.7	93.7	 692	OK
 215	   0	91.4	91.4	 678	OK
 216	   0	84.6	84.6	 741	OK
 217	   0	86.7	86.7	 697	OK
 218	   0	88.1	88.1	 675	OK
 219	   0	86.6	86.6	 697	OK
 220	   0	95.4	95.4	 657	OK
 221	   0	83.2	83.2	 736	OK
 222	   0	93.4	93.4	 674	OK
 223	   0	93.0	93.0	 675	OK
 224	   0	90.6	90.6	 731	OK
 225	   0	87.4	87.4	 710	OK
 226	   0	89.1	89.1	 673	OK
 227	   0	97.1	97.1	 668	OK
 228	   0	87.5	87.5	 692	OK
 229	   0	83.4	83.4	 705	OK
 230	   0	84.4	84.4	 675	OK
 231	   0	90.9	90.9	 698	OK
 232	   0	90.7	90.7	 687	OK
 233	   0	85.2	85.2	 687	OK
 234	   0	91.3	91.3	 663	OK
 235	   0	94.3	94.3	 638	OK
 236	   0	92.1	92.1	 657	OK
 237	   0	88.1	88.1	 691	OK
 238	   0	91.0	91.0	 692	OK
 239	   0	90.8	90.8	 689	OK
 240	   0	94.1	94.1	 696	OK
 241	   0	85.4	85.4	 737	OK
 242	   0	90.2	90.2	 680	OK
 243	   0	89.2	89.2	 676	OK
 244	   0	91.5	91.5	 686	OK
 245	   0	89.0	89.0	 694	OK
 246	   0	93.5	93.5	 687	OK
 247	   0	91.7	91.7	 681	OK
 248	   0	84.3	84.3	 718	OK
 249	   0	94.3	94.3	 671	OK
 250	   0	87.5	87.5	 696	OK
 251	   0	91.2	91.2	 674	OK
 252	   0	88.6	88.6	 732	OK
 253	   0	81.6	81.6	 730	OK
 254	   0	91.3	91.3	 710	OK
 255	   0	92.8	92.8	 708	OK
 256	   0	87.8	87.8	 697	OK
 257	   0	88.9	88.9	 655	OK
 258	   0	85.1	85.1	 647	OK
 259	   0	86.9	86.9	 646	OK
 260	   0	87.9	87.9	 644	OK
 261	   0	83.9	83.9	 656	OK
 262	   0	88.0	88.0	 657	OK
 263	   0	87.8	87.8	 651	OK
 264	   0	93.2	93.2	 674	OK
 265	   0	86.4	86.4	 657	OK
 266	   0	93.6	93.6	 668	OK
 267	   0	90.2	90.2	 652	OK
 268	   0	82.6	82.6	 689	OK
 269	   0	83.1	83.1	 695	OK
 270	   0	86.2	86.2	 641	OK
 271	   0	86.2	86.2	 688	OK
 272	   0	86.5	86.5	 663	OK
 273	   0	92.4	92.4	 635	OK
 274	   0	88.5	88.5	 652	OK
 275	   0	94.0	94.0	 621	OK
 276	   0	84.2	84.2	 682	OK
 277	   0	80.4	80.4	 704	OK
 278	   0	87.1	87.1	 677	OK
 279	   0	88.3	88.3	 666	OK
 280	   0	95.7	95.7	 645	OK
 281	   0	88.0	88.0	 677	OK
 282	   0	88.8	88.8	 675	OK
 283	   0	88.9	88.9	 661	OK
 284	   0	87.7	87.7	 664	OK
 285	   0	86.1	86.1	 672	OK
 286	   0	88.4	88.4	 650	OK
 287	   0	87.3	87.3	 654	OK
 288	   0	85.3	85.3	 675	OK
 289	   0	89.4	89.4	 668	OK
 290	   0	86.1	86.1	 669	OK
 291	   0	85.5	85.5	 685	OK
